"Date","Site","Array","Trap","Predator","Notes","taxon","count"
2012-04-13,"GWA3","1","A4","N",NA,"HYMA",1
2012-04-13,"GWA3","1","A4","N",NA,"ORTH",2
2012-04-13,"GWA3","1","A4","N",NA,"UNKI",1
2012-04-13,"GWA3","2","A4","N",NA,"ARAN",2
2012-04-13,"GWA3","2","A4","N",NA,"COLE",1
2012-04-13,"GWA3","2","A4","N",NA,"HYMA",5
2012-04-13,"GWA3","2","A4","N",NA,"UNKI",5
2012-04-14,"GWA1","1","B4","N",NA,"ARAN",2
2012-04-14,"GWA1","1","B4","N",NA,"COLE",3
2012-04-14,"GWA1","1","B4","N",NA,"HYMA",2
2012-04-14,"GWA1","2","B4","N",NA,"ARAN",1
2012-04-14,"GWA1","2","B4","N",NA,"COLE",8
2012-04-14,"GWA1","2","B4","N",NA,"CRUS",1
2012-04-14,"GWA1","2","B4","N",NA,"HYMA",2
2012-04-14,"GWA3","1","B4","N",NA,"COLE",1
2012-04-14,"GWA3","1","B4","N",NA,"THYS",1
2012-04-14,"GWA3","2","B4","N",NA,"COLE",2
2012-04-30,"GWA2","1","A4","N",NA,"ARAN",3
2012-04-30,"GWA2","1","A4","N",NA,"COLE",14
2012-04-30,"GWA2","1","A4","N",NA,"HYMA",2
2012-04-30,"GWA2","1","A4","N",NA,"HYMB",1
2012-04-30,"GWA2","2","A4","N",NA,"ARAN",2
2012-04-30,"GWA2","2","A4","N",NA,"COLE",8
2012-04-30,"GWA2","2","A4","N",NA,"HYMA",7
2012-04-30,"GWA3","1","A4","N",NA,"COLE",2
2012-04-30,"GWA3","1","A4","N",NA,"CRUS",1
2012-04-30,"GWA3","1","A4","N",NA,"HYMA",2
2012-04-30,"GWA3","1","A4","N",NA,"MANT",1
2012-04-30,"GWA3","1","A4","N",NA,"ORTH",1
2012-04-30,"GWA3","1","A4","N",NA,"THYS",1
2012-04-30,"GWA3","2","A4","N",NA,"COLE",3
2012-04-30,"GWA3","2","A4","N",NA,"CRUS",1
2012-04-30,"GWA3","2","A4","N",NA,"HYMA",2
2012-04-30,"GWA3","2","A4","N",NA,"ORTH",1
2012-05-01,"GWA2","1","A4","N",NA,"ARAN",1
2012-05-01,"GWA2","1","A4","N",NA,"COLE",7
2012-05-01,"GWA2","1","A4","N",NA,"HYMB",1
2012-05-01,"GWA2","1","A4","N",NA,"ORTH",1
2012-05-01,"GWA2","2","A4","N","unk are very tiny","ARAN",1
2012-05-01,"GWA2","2","A4","N","unk are very tiny","COLE",9
2012-05-01,"GWA2","2","A4","N","unk are very tiny","CRUS",1
2012-05-01,"GWA2","2","A4","N","unk are very tiny","HYMA",6
2012-05-01,"GWA2","2","A4","N","unk are very tiny","HYMB",3
2012-05-01,"GWA2","2","A4","N","unk are very tiny","SCOR",1
2012-05-01,"GWA2","2","A4","N","unk are very tiny","UNKI",30
2012-05-01,"GWA3","1","A4","Y",NA,"COLE",1
2012-05-01,"GWA3","2","A4","N",NA,"ARAN",1
2012-05-01,"GWA3","2","A4","N",NA,"COLE",5
2012-05-01,"GWA3","2","A4","N",NA,"HYMA",15
2012-05-01,"GWA3","2","A4","N",NA,"SCOR",1
2012-05-02,"GWA2","1","A4","Y",NA,"COLE",7
2012-05-02,"GWA2","2","A4","N",NA,"ARAN",2
2012-05-02,"GWA2","2","A4","N",NA,"COLE",2
2012-05-02,"GWA2","2","A4","N",NA,"HYMA",9
2012-05-02,"GWA2","2","A4","N",NA,"HYMB",2
2012-05-02,"GWA2","2","A4","N",NA,"SCOR",1
2012-05-02,"GWA2","2","A4","N",NA,"SOLI",1
2012-05-02,"GWA3","1","A4","N",NA,"COLE",2
2012-05-02,"GWA3","1","A4","N",NA,"HYMA",2
2012-05-02,"GWA3","1","A4","N",NA,"ORTH",1
2012-05-02,"GWA3","2","A4","N",NA,"ARAN",1
2012-05-02,"GWA3","2","A4","N",NA,"COLE",5
2012-05-02,"GWA3","2","A4","N",NA,"HYMA",8
2012-05-02,"GWA3","2","A4","N",NA,"SCOR",1
2012-05-02,"GWA3","2","A4","N",NA,"SOLI",1
2012-05-03,"GWA2","1","A4","Y",NA,"ARAN",1
2012-05-03,"GWA2","1","A4","Y",NA,"COLE",6
2012-05-03,"GWA2","1","A4","Y",NA,"UNKI",2
2012-05-03,"GWA2","2","A4","Y","one unk is MICRO","COLE",1
2012-05-03,"GWA2","2","A4","Y","one unk is MICRO","HYMA",9
2012-05-03,"GWA2","2","A4","Y","one unk is MICRO","NEUR",1
2012-05-03,"GWA2","2","A4","Y","one unk is MICRO","UNKI",5
2012-10-08,"GWA1","1","B4","N",NA,"AUCH",1
2012-10-08,"GWA1","1","B4","N",NA,"COLE",5
2012-10-08,"GWA1","1","B4","N",NA,"HYMA",2
2012-10-08,"GWA1","2","B4","N",NA,"ARAN",1
2012-10-08,"GWA1","2","B4","N",NA,"COLE",5
2012-10-08,"GWA1","2","B4","N",NA,"CRUS",1
2012-10-08,"GWA1","2","B4","N",NA,"HYMA",5
2012-10-08,"GWA2","1","B4","Y",NA,"COLE",3
2012-10-08,"GWA2","1","B4","Y",NA,"HYMA",1
2012-10-08,"GWA2","2","B4","N",NA,"COLE",5
2012-10-08,"GWA2","2","B4","N",NA,"HYMA",10
2012-10-08,"GWA2","2","B4","N",NA,"SCOR",1
2012-10-08,"GWA2","2","B4","N",NA,"UNKI",1
2012-10-09,"GWA1","1","B4","N",NA,"HYMA",2
2012-10-09,"GWA1","2","B4","N",NA,"COLE",6
2012-10-09,"GWA1","2","B4","N",NA,"SCOR",1
2012-10-09,"GWA2","1","B4","N",NA,"COLE",2
2012-10-09,"GWA2","1","B4","N",NA,"DIPT",1
2012-10-09,"GWA2","1","B4","N",NA,"HYMA",5
2012-10-09,"GWA2","2","B4","N",NA,"ARAN",1
2012-10-09,"GWA2","2","B4","N",NA,"COLE",4
2012-10-09,"GWA2","2","B4","N",NA,"HYMA",10
2012-10-10,"GWA1","1","B4","N",NA,"COLE",3
2012-10-10,"GWA1","1","B4","N",NA,"HYMA",2
2012-10-10,"GWA1","2","B4","N",NA,"COLE",1
2012-10-10,"GWA1","2","B4","N",NA,"HYMA",3
2012-10-10,"GWA1","2","B4","N",NA,"SCOR",1
2012-10-10,"GWA2","1","B4","N",NA,"BLAT",2
2012-10-10,"GWA2","1","B4","N",NA,"COLE",6
2012-10-10,"GWA2","1","B4","N",NA,"HYMA",4
2012-10-10,"GWA2","1","B4","N",NA,"SCOR",1
2012-10-10,"GWA2","2","B4","N",NA,"HETE",1
2012-10-10,"GWA2","2","B4","N",NA,"HYMA",21
2012-10-10,"GWA2","2","B4","N",NA,"HYMB",1
2012-10-10,"GWA2","2","B4","N",NA,"SCOR",2
2012-10-10,"GWA2","2","B4","N",NA,"UNKI",1
2012-10-11,"GWA1","1","B4","N",NA,"COLE",4
2012-10-11,"GWA1","1","B4","N",NA,"HYMA",3
2012-10-11,"GWA1","1","B4","N",NA,"UNKI",1
2012-10-11,"GWA1","2","B4","N",NA,"COLE",8
2012-10-11,"GWA1","2","B4","N",NA,"HYMA",2
2012-10-11,"GWA2","1","B4","N",NA,"COLE",3
2012-10-11,"GWA2","1","B4","N",NA,"HYMA",5
2012-10-11,"GWA2","2","B4","Y",NA,"COLE",3
2012-10-11,"GWA2","2","B4","Y",NA,"HYMA",19
2012-10-11,"GWA2","2","B4","Y",NA,"SCOR",2
2012-10-11,"GWA2","2","B4","Y",NA,"UNKI",21
2012-10-30,"GWA2","1","C4","N",NA,"COLE",1
2012-10-30,"GWA2","1","C4","N",NA,"HYMA",1
2012-10-30,"GWA2","1","C4","N",NA,"SCOR",1
2012-10-30,"GWA2","2","C4","N",NA,"ARAN",1
2012-10-30,"GWA2","2","C4","N",NA,"COLE",7
2012-10-30,"GWA3","1","C4","N","and 1 micro","COLE",6
2012-10-30,"GWA3","1","C4","N","and 1 micro","NEUR",1
2012-10-30,"GWA3","2","C4","N",NA,"COLE",3
2012-10-30,"GWA3","2","C4","N",NA,"HYMA",3
2012-10-30,"GWA3","2","C4","N",NA,"UNKI",1
2012-10-31,"GWA2","1","C4","N",NA,"ARAN",1
2012-10-31,"GWA2","1","C4","N",NA,"COLE",1
2012-10-31,"GWA2","1","C4","N",NA,"DIPT",1
2012-10-31,"GWA2","1","C4","N",NA,"LEPI",1
2012-10-31,"GWA2","1","C4","N",NA,"UNKI",2
2012-10-31,"GWA2","2","C4","Y",NA,"COLE",2
2012-10-31,"GWA2","2","C4","Y",NA,"MANT",1
2012-10-31,"GWA3","1","C4","N",NA,"COLE",4
2012-10-31,"GWA3","1","C4","N",NA,"THYS",1
2012-10-31,"GWA3","2","C4","N",NA,"ARAN",1
2012-10-31,"GWA3","2","C4","N",NA,"COLE",2
2012-10-31,"GWA3","2","C4","N",NA,"HYMA",5
2012-10-31,"GWA3","2","C4","N",NA,"ORTH",2
2012-11-01,"GWA2","1","C4","N",NA,"COLE",1
2012-11-01,"GWA2","1","C4","N",NA,"HYMA",1
2012-11-01,"GWA2","1","C4","N",NA,"UNKI",2
2012-11-01,"GWA2","2","C4","N",NA,"COLE",1
2012-11-01,"GWA2","2","C4","N",NA,"SCOR",1
2012-11-01,"GWA3","1","C4","N",NA,"ARAN",1
2012-11-01,"GWA3","1","C4","N",NA,"COLE",8
2012-11-01,"GWA3","1","C4","N",NA,"HYMA",1
2012-11-01,"GWA3","1","C4","N",NA,"THYS",1
2012-11-01,"GWA3","2","C4","N",NA,"ARAN",2
2012-11-01,"GWA3","2","C4","N",NA,"COLE",1
2012-11-01,"GWA3","2","C4","N",NA,"HYMA",6
2012-11-01,"GWA3","2","C4","N",NA,"ORTH",2
2012-11-02,"GWA2","1","C4","N",NA,"ARAN",1
2012-11-02,"GWA2","1","C4","N",NA,"COLE",3
2012-11-02,"GWA2","1","C4","N",NA,"HYMA",3
2012-11-02,"GWA2","2","C4","Y",NA,"ARAN",1
2012-11-02,"GWA2","2","C4","Y",NA,"COLE",2
2012-11-02,"GWA2","2","C4","Y",NA,"HETE",1
2012-11-02,"GWA2","2","C4","Y",NA,"HYMA",1
2012-11-02,"GWA3","1","C4","N",NA,"COLE",4
2012-11-02,"GWA3","1","C4","N",NA,"HYMB",1
2012-11-02,"GWA3","1","C4","N",NA,"THYS",2
2012-11-02,"GWA3","2","C4","N",NA,"COLE",1
2012-11-02,"GWA3","2","C4","N",NA,"HYMA",4
2012-11-02,"GWA3","2","C4","N",NA,"ORTH",1
2012-11-02,"GWA3","2","C4","N",NA,"UNKI",1
2012-11-06,"GWA2","1","A4","N",NA,"ARAN",2
2012-11-06,"GWA2","1","A4","N",NA,"COLE",1
2012-11-06,"GWA2","1","A4","N",NA,"HYMA",6
2012-11-06,"GWA2","2","A4","N",NA,"COLE",8
2012-11-06,"GWA2","2","A4","N",NA,"HYMA",4
2012-11-06,"GWA2","2","A4","N",NA,"ORTH",1
2012-11-06,"GWA2","2","A4","N",NA,"UNKI",40
2012-11-06,"GWA3","1","A4","N",NA,"COLE",6
2012-11-06,"GWA3","2","A4","N",NA,"ARAN",1
2012-11-06,"GWA3","2","A4","N",NA,"COLE",1
2012-11-06,"GWA3","2","A4","N",NA,"HYMA",5
2012-11-07,"GWA2","1","A4","N",NA,"COLE",3
2012-11-07,"GWA2","1","A4","N",NA,"DIPT",1
2012-11-07,"GWA2","1","A4","N",NA,"HYMA",7
2012-11-07,"GWA2","1","A4","N",NA,"ORTH",1
2012-11-07,"GWA2","1","A4","N",NA,"UNKI",1
2012-11-07,"GWA2","2","A4","N",NA,"COLE",1
2012-11-07,"GWA2","2","A4","N",NA,"HYMA",50
2012-11-07,"GWA2","2","A4","N",NA,"UNKI",8
2012-11-07,"GWA3","1","A4","N",NA,"ARAN",1
2012-11-07,"GWA3","1","A4","N",NA,"HYMA",6
2012-11-07,"GWA3","2","A4","Y",NA,"COLE",1
2012-11-07,"GWA3","2","A4","Y",NA,"HYMA",2
2012-11-07,"GWA3","2","A4","Y",NA,"ORTH",1
2012-11-08,"GWA2","1","A4","N",NA,"COLE",1
2012-11-08,"GWA2","1","A4","N",NA,"HYMA",1
2012-11-08,"GWA2","1","A4","N",NA,"HYMB",1
2012-11-08,"GWA2","1","A4","N",NA,"SCOR",1
2012-11-08,"GWA2","1","A4","N",NA,"UNKI",1
2012-11-08,"GWA2","2","A4","Y",NA,"ARAN",1
2012-11-08,"GWA2","2","A4","Y",NA,"COLE",5
2012-11-08,"GWA2","2","A4","Y",NA,"HYMA",8
2012-11-08,"GWA2","2","A4","Y",NA,"UNKI",15
2012-11-08,"GWA3","1","A4","N",NA,"COLE",7
2012-11-08,"GWA3","1","A4","N",NA,"HYMA",3
2012-11-08,"GWA3","1","A4","N",NA,"THYS",2
2012-11-08,"GWA3","2","A4","N",NA,"ARAN",2
2012-11-08,"GWA3","2","A4","N",NA,"HYMA",6
2012-11-08,"GWA3","2","A4","N",NA,"ORTH",1
2012-11-09,"GWA2","1","A4","Y",NA,"ARAN",2
2012-11-09,"GWA2","1","A4","Y",NA,"COLE",4
2012-11-09,"GWA2","1","A4","Y",NA,"HYMA",1
2012-11-09,"GWA2","2","A4","N",NA,"COLE",6
2012-11-09,"GWA2","2","A4","N",NA,"HYMA",2
2012-11-09,"GWA2","2","A4","N",NA,"SCOR",1
2012-11-09,"GWA3","1","A4","N",NA,"COLE",4
2012-11-09,"GWA3","1","A4","N",NA,"HYMA",14
2012-11-09,"GWA3","1","A4","N",NA,"THYS",1
2012-11-09,"GWA3","2","A4","N","tarantula","ARAN",2
2012-11-09,"GWA3","2","A4","N","tarantula","COLE",2
2012-11-09,"GWA3","2","A4","N","tarantula","HYMA",8
2012-11-27,"GWA1","1","B4","N",NA,"ARAN",2
2012-11-27,"GWA1","1","B4","N",NA,"COLE",1
2012-11-27,"GWA1","1","B4","N",NA,"HETE",4
2012-11-27,"GWA1","2","B4","N",NA,"ARAN",2
2012-11-27,"GWA1","2","B4","N",NA,"COLE",1
2012-11-27,"GWA1","2","B4","N",NA,"HYMA",13
2012-11-27,"GWA2","1","B4","N",NA,"HETE",3
2012-11-27,"GWA2","1","B4","N",NA,"HYMA",1
2012-11-27,"GWA2","2","B4","N",NA,"COLE",1
2012-11-27,"GWA2","2","B4","N",NA,"HYMA",1
2012-11-28,"GWA1","1","B4","N",NA,"COLE",2
2012-11-28,"GWA1","1","B4","N",NA,"DIPT",1
2012-11-28,"GWA1","1","B4","N",NA,"HYMA",1
2012-11-28,"GWA1","2","B4","N",NA,"ARAN",1
2012-11-28,"GWA1","2","B4","N",NA,"COLE",1
2012-11-28,"GWA1","2","B4","N",NA,"HYMA",5
2012-11-28,"GWA2","1","B4","Y",NA,"HETE",1
2012-11-28,"GWA2","2","B4","N",NA,"COLE",3
2012-11-28,"GWA2","2","B4","N",NA,"HYMA",5
2012-11-29,"GWA1","1","B4","N",NA,"COLE",1
2012-11-29,"GWA1","1","B4","N",NA,"HETE",3
2012-11-29,"GWA1","2","B4","Y",NA,"HETE",3
2012-11-29,"GWA1","2","B4","Y",NA,"HYMA",5
2012-11-29,"GWA1","2","B4","Y",NA,"ORTH",1
2012-11-29,"GWA2","2","B4","N",NA,"ARAN",2
2012-11-29,"GWA2","2","B4","N",NA,"COLE",2
2012-11-29,"GWA2","2","B4","N",NA,"UNKI",1
2012-11-30,"GWA1","1","B4","N",NA,"HETE",1
2012-11-30,"GWA1","1","B4","N",NA,"HYMA",1
2012-11-30,"GWA1","2","B4","N",NA,"HETE",2
2012-11-30,"GWA1","2","B4","N",NA,"HYMA",2
2012-11-30,"GWA2","1","B4","N",NA,"HETE",2
2012-11-30,"GWA2","2","B4","N",NA,"ARAN",1
2012-11-30,"GWA2","2","B4","N",NA,"CRUS",1
2012-12-01,"GWA2","1","B4","Y",NA,"COLE",2
2012-12-01,"GWA2","1","B4","Y",NA,"HYMA",1
2012-12-01,"GWA2","1","B4","Y",NA,"UNKI",2
2012-12-01,"GWA2","2","B4","N",NA,"ARAN",2
2012-12-01,"GWA2","2","B4","N",NA,"HYMA",1
2012-12-01,"GWA3","1","B4","N",NA,"COLE",1
2012-12-01,"GWA3","2","B4","N",NA,"HYMA",3
2012-12-02,"GWA2","1","B4","N",NA,"HYMA",1
2012-12-02,"GWA2","2","B4","N",NA,"UNKI",2
2012-12-02,"GWA3","2","B4","N",NA,"COLE",1
2012-12-04,"GWA1","1","C4","N",NA,"ARAN",1
2012-12-04,"GWA1","1","C4","N",NA,"HYMA",2
2012-12-04,"GWA1","2","C4","N",NA,"ARAN",1
2012-12-04,"GWA1","2","C4","N",NA,"COLE",2
2012-12-04,"GWA1","2","C4","N",NA,"HYMA",1
2012-12-04,"GWA1","2","C4","N",NA,"ORTH",1
2012-12-04,"GWA2","1","C4","N",NA,"COLE",1
2012-12-04,"GWA2","2","C4","N",NA,"ARAN",1
2012-12-04,"GWA2","2","C4","N",NA,"COLE",3
2012-12-04,"GWA2","2","C4","N",NA,"HYMA",1
2012-12-05,"GWA1","1","C4","N",NA,"ARAN",1
2012-12-05,"GWA1","1","C4","N",NA,"COLE",1
2012-12-05,"GWA1","1","C4","N",NA,"HYMA",4
2012-12-05,"GWA1","1","C4","N",NA,"SCOR",1
2012-12-05,"GWA1","2","C4","N","tiny","HETE",4
2012-12-05,"GWA1","2","C4","N","tiny","HYMA",1
2012-12-05,"GWA1","2","C4","N","tiny","UNKI",1
2012-12-05,"GWA2","1","C4","N",NA,"COLE",1
2012-12-05,"GWA2","1","C4","N",NA,"ORTH",1
2012-12-05,"GWA2","2","C4","N",NA,"COLE",1
2012-12-06,"GWA1","1","C4","N",NA,"ARAN",1
2012-12-06,"GWA1","1","C4","N",NA,"COLE",1
2012-12-06,"GWA1","1","C4","N",NA,"HETE",1
2012-12-06,"GWA1","1","C4","N",NA,"HYMA",6
2012-12-06,"GWA1","2","C4","Y",NA,"COLE",1
2012-12-06,"GWA1","2","C4","Y",NA,"HETE",1
2012-12-06,"GWA1","2","C4","Y",NA,"UNKI",1
2012-12-06,"GWA2","1","C4","N",NA,"COLE",3
2012-12-06,"GWA2","2","B4","N",NA,"ARAN",1
2012-12-06,"GWA2","2","B4","N",NA,"COLE",2
2012-12-06,"GWA2","2","B4","N",NA,"HYMA",3
2012-12-06,"GWA2","2","B4","N",NA,"UNKI",3
2012-12-06,"GWA2","2","C4","N",NA,"ARAN",1
2012-12-06,"GWA2","2","C4","N",NA,"COLE",3
2012-12-06,"GWA2","2","C4","N",NA,"HYMA",2
2012-12-06,"GWA2","2","C4","N",NA,"SOLI",1
2012-12-07,"GWA1","1","C4","N",NA,"HYMA",6
2012-12-07,"GWA1","1","C4","N",NA,"UNKI",4
2012-12-07,"GWA1","2","C4","N","tiny","COLE",2
2012-12-07,"GWA1","2","C4","N","tiny","HETE",2
2012-12-07,"GWA1","2","C4","N","tiny","HYMA",2
2012-12-07,"GWA1","2","C4","N","tiny","UNKI",4
2012-12-07,"GWA2","1","C4","N","tiny","COLE",2
2012-12-07,"GWA2","1","C4","N","tiny","DIPT",1
2012-12-07,"GWA2","1","C4","N","tiny","UNKI",1
2012-12-07,"GWA2","2","C4","N",NA,"COLE",3
2012-12-07,"GWA2","2","C4","N",NA,"HYMA",1
2012-12-07,"GWA2","2","C4","N",NA,"UNKI",1
2013-02-12,"GWA2","1","B4","N",NA,"ARAN",1
2013-02-12,"GWA2","2","B4","N",NA,"COLE",1
2013-02-13,"GWA2","2","B4","N",NA,"COLE",1
2013-02-14,"GWA2","2","B4","N","UNKI - tiny","COLE",1
2013-02-14,"GWA2","2","B4","N","UNKI - tiny","UNKI",1
2013-02-15,"GWA1","1","B4","N",NA,"COLE",1
2013-02-15,"GWA1","1","B4","N",NA,"DIPT",1
2013-02-15,"GWA2","1","B4","N",NA,"DIPT",1
2013-02-15,"GWA2","2","B4","N",NA,"ARAN",1
2013-02-15,"GWA2","2","B4","N",NA,"COLE",2
2013-02-26,"GWA1","1","A4","N",NA,"COLE",1
2013-02-26,"GWA1","1","A4","N",NA,"DIPT",1
2013-02-26,"GWA3","2","A4","N",NA,"ARAN",1
2013-02-26,"GWA3","2","A4","N",NA,"CRUS",1
2013-02-26,"GWA3","2","A4","N",NA,"LEPI",1
2013-02-27,"GWA1","2","A4","N",NA,"COLE",1
2013-02-28,"GWA1","1","A4","Y",NA,"ARAN",1
2013-02-28,"GWA1","1","A4","Y",NA,"COLE",2
2013-02-28,"GWA1","1","A4","Y",NA,"LEPI",1
2013-02-28,"GWA1","2","A4","N",NA,"COLE",1
2013-02-28,"GWA3","2","A4","Y",NA,"ARAN",1
2013-03-01,"GWA1","1","A4","N",NA,"COLE",1
2013-03-01,"GWA1","2","A4","N",NA,"COLE",1
2013-03-01,"GWA3","2","A4","N",NA,"ARAN",1
2013-03-18,"GWA1","1","B4","N",NA,"COLE",5
2013-03-18,"GWA1","1","B4","N",NA,"HYMA",4
2013-03-18,"GWA1","2","B4","N",NA,"COLE",2
2013-03-18,"GWA2","1","B4","N",NA,"COLE",6
2013-03-18,"GWA2","1","B4","N",NA,"HYMA",1
2013-03-18,"GWA2","2","B4","Y",NA,"ARAN",3
2013-03-18,"GWA2","2","B4","Y",NA,"COLE",3
2013-03-18,"GWA2","2","B4","Y",NA,"ORTH",1
2013-03-19,"GWA1","1","B4","N",NA,"COLE",6
2013-03-19,"GWA1","1","B4","N",NA,"UNKI",5
2013-03-19,"GWA1","2","B4","Y","peam not major predator","COLE",11
2013-03-19,"GWA1","2","B4","Y","peam not major predator","HYMA",1
2013-03-19,"GWA1","2","B4","Y","peam not major predator","UNKI",1
2013-03-19,"GWA2","1","B4","Y",NA,"COLE",3
2013-03-19,"GWA2","2","B4","N",NA,"BLAT",1
2013-03-19,"GWA2","2","B4","N",NA,"COLE",3
2013-03-19,"GWA2","2","B4","N",NA,"HYMA",1
2013-03-20,"GWA1","1","B4","N","unknowns are small and green","COLE",4
2013-03-20,"GWA1","1","B4","N","unknowns are small and green","UNKI",5
2013-03-20,"GWA1","2","B4","N","2 unki-green,tiny; 1 unki- small jumping","COLE",8
2013-03-20,"GWA1","2","B4","N","2 unki-green,tiny; 1 unki- small jumping","UNKI",3
2013-03-20,"GWA2","1","B4","Y",NA,"COLE",4
2013-03-20,"GWA2","2","B4","N",NA,"COLE",11
2013-03-20,"GWA2","2","B4","N",NA,"CRUS",1
2013-03-21,"GWA1","1","B4","Y","unk  tiny green","COLE",4
2013-03-21,"GWA1","1","B4","Y","unk  tiny green","HYMA",10
2013-03-21,"GWA1","1","B4","Y","unk  tiny green","UNKI",1
2013-03-21,"GWA1","2","B4","N","unk is tiny green","COLE",16
2013-03-21,"GWA1","2","B4","N","unk is tiny green","HYMA",1
2013-03-21,"GWA1","2","B4","N","unk is tiny green","UNKI",1
2013-03-21,"GWA2","1","B4","N",NA,"COLE",7
2013-03-21,"GWA2","1","B4","N",NA,"UNKI",1
2013-03-21,"GWA2","2","B4","N",NA,"ARAN",1
2013-03-21,"GWA2","2","B4","N",NA,"COLE",6
2013-03-21,"GWA2","2","B4","N",NA,"HYMA",2
2013-03-21,"GWA2","2","B4","N",NA,"UNKI",1
2013-03-22,"GWA1","1","B4","N",NA,"COLE",1
2013-03-22,"GWA1","1","B4","N",NA,"HYMA",10
2013-03-22,"GWA1","2","B4","N","1 aphid","COLE",4
2013-03-22,"GWA1","2","B4","N","1 aphid","HYMA",2
2013-03-22,"GWA1","2","B4","N","1 aphid","UNKI",1
2013-03-22,"GWA2","1","B4","Y",NA,"COLE",4
2013-03-22,"GWA2","2","B4","N",NA,"COLE",2
2013-03-22,"GWA2","2","B4","N",NA,"HYMA",5
2013-03-25,"GWA1","1","C4","N",NA,"COLE",2
2013-03-25,"GWA1","1","C4","N",NA,"HYMA",11
2013-03-25,"GWA1","2","C4","N",NA,"COLE",4
2013-03-25,"GWA1","2","C4","N",NA,"HYMA",2
2013-03-26,"GWA1","1","C4","N",NA,"COLE",1
2013-03-26,"GWA1","1","C4","N",NA,"UNKI",1
2013-03-26,"GWA1","2","C4","N",NA,"COLE",3
2013-03-26,"GWA1","2","C4","N",NA,"HYMA",7
2013-03-26,"GWA1","2","C4","N",NA,"ORTH",1
2013-03-27,"GWA1","1","C4","N","unki - red head, black wings","HYMA",1
2013-03-27,"GWA1","1","C4","N","unki - red head, black wings","UNKI",1
2013-03-27,"GWA1","2","C4","N",NA,"COLE",1
2013-03-27,"GWA1","2","C4","N",NA,"HYMA",9
2013-03-27,"GWA3","1","C4","N",NA,"ARAN",1
2013-03-27,"GWA3","1","C4","N",NA,"COLE",2
2013-03-27,"GWA3","1","C4","N",NA,"HYMA",4
2013-03-27,"GWA3","2","C4","N",NA,"CRUS",1
2013-03-27,"GWA3","2","C4","N",NA,"HYMA",2
2013-03-27,"GWA3","2","C4","N",NA,"LEPI",8
2013-03-28,"GWA1","1","C4","N","unkn green tiny, 1 mayfly?","COLE",2
2013-03-28,"GWA1","1","C4","N","unkn green tiny, 1 mayfly?","HYMA",3
2013-03-28,"GWA1","1","C4","N","unkn green tiny, 1 mayfly?","LEPI",2
2013-03-28,"GWA1","1","C4","N","unkn green tiny, 1 mayfly?","UNKI",5
2013-03-28,"GWA1","2","C4","N",NA,"COLE",2
2013-03-28,"GWA1","2","C4","N",NA,"HYMA",9
2013-03-28,"GWA1","2","C4","N",NA,"UNKI",2
2013-03-28,"GWA3","1","C4","N",NA,"LEPI",1
2013-03-28,"GWA3","1","C4","N",NA,"THYS",1
2013-03-28,"GWA3","2","C4","N",NA,"CHIL",1
2013-03-28,"GWA3","2","C4","N",NA,"COLE",1
2013-03-28,"GWA3","2","C4","N",NA,"LEPI",7
2013-03-29,"GWA1","1","C4","N","unk jumping tiny","HYMA",3
2013-03-29,"GWA1","1","C4","N","unk jumping tiny","LEPI",6
2013-03-29,"GWA1","1","C4","N","unk jumping tiny","UNKI",4
2013-03-29,"GWA1","2","C4","N","unki- 3 green jumping tiny","COLE",6
2013-03-29,"GWA1","2","C4","N","unki- 3 green jumping tiny","HETE",2
2013-03-29,"GWA1","2","C4","N","unki- 3 green jumping tiny","HYMA",7
2013-03-29,"GWA1","2","C4","N","unki- 3 green jumping tiny","UNKI",3
2013-03-29,"GWA3","1","C4","N",NA,"COLE",4
2013-03-29,"GWA3","1","C4","N",NA,"HYMA",2
2013-03-29,"GWA3","2","C4","N",NA,"ARAN",1
2013-03-29,"GWA3","2","C4","N",NA,"COLE",1
2013-03-29,"GWA3","2","C4","N",NA,"LEPI",5
2013-03-29,"GWA3","2","C4","N",NA,"ORTH",3
2013-04-02,"GWA2","1","A4","N",NA,"COLE",5
2013-04-02,"GWA2","1","A4","N",NA,"HYMA",1
2013-04-02,"GWA2","2","A4","Y","unk = tiny","ARAN",2
2013-04-02,"GWA2","2","A4","Y","unk = tiny","HYMA",1
2013-04-02,"GWA2","2","A4","Y","unk = tiny","LEPI",1
2013-04-02,"GWA2","2","A4","Y","unk = tiny","UNKI",1
2013-04-02,"GWA3","1","A4","N",NA,"COLE",1
2013-04-02,"GWA3","1","A4","N",NA,"CRUS",1
2013-04-02,"GWA3","1","A4","N",NA,"HYMA",1
2013-04-02,"GWA3","1","A4","N",NA,"ORTH",1
2013-04-02,"GWA3","2","A4","N",NA,"ARAN",1
2013-04-02,"GWA3","2","A4","N",NA,"COLE",1
2013-04-02,"GWA3","2","A4","N",NA,"HETE",1
2013-04-02,"GWA3","2","A4","N",NA,"HYMA",1
2013-04-02,"GWA3","2","A4","N",NA,"LEPI",4
2013-04-02,"GWA3","2","A4","N",NA,"MANT",1
2013-04-02,"GWA3","2","A4","N",NA,"ORTH",1
2013-04-02,"GWA3","2","A4","N",NA,"UNKI",2
2013-04-03,"GWA2","1","A4","N",NA,"ARAN",1
2013-04-03,"GWA2","1","A4","N",NA,"COLE",2
